station,QICode,alpha,beta,CC,usgsdarea,model_basin_area,clay_pct,sand_pct,silt_pct,bedrock,density,frags,imperv,population,precip,rr,relief,temp
14375100,0,2.66972,0.575511,0.975985,217.3,215.378,21.2108,38.3271,40.4128,1169.45,1086.41,17.995,0.0152247,3.83109,93.4947,0.0308259,239.622,9.94225
14375400,0,3.47775,0.649286,0.845455,68.8937,80.7349,23.4632,39.1945,37.48,2153.92,1208.06,25.7133,0.00833166,0.101129,120.108,0.0200842,160.916,8.3379
14377100,0,4.15428,0.632536,0.967329,984.196,990.182,19.8238,40.9795,39.1833,1410.78,1051.6,20.619,0.145769,4.77937,107.987,0.0290377,265.574,9.05397
14400000,0,4.15113,0.712506,0.940145,701.887,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4.62023E+14,0,1.61268,0.723062,0.754887,10.7485,11.7942,15.732,38.4828,45.821,2176.2,1371.26,8.71363,0.516411,0,19.456,0.0174125,136.953,8.87108
10250800,0,100.48,1.56457,0.632456,448.068,452.887,13.7448,62.6013,23.6811,4070.16,1469.01,28.6634,3.77088E-05,0.0566154,18.6091,0.0343418,255.264,12.2801
10251217,0,0.928523,0.524541,0.591438,1186.21,1181.99,13.9862,60.5441,25.362,4641.22,1474.07,24.4593,0.0658619,0.324183,13.5896,0.0139576,142.339,12.9421
10251242,0,NaN,NaN,NaN,105.671,112.022,14.8668,54.7587,30.2789,2631.72,1398.69,24.2478,0,0,19.9066,0.0191331,151.774,9.90616
10251248,0,0.8392,0.581625,0.923529,10.101,10.7099,16.3409,49.7273,33.8181,2202.59,1304.98,25.9546,0,0,22.5983,0.0243733,112.748,8.57451
10251250,0,NaN,NaN,NaN,667.103,681.671,14.9417,57.0449,27.9548,2660.69,1447.4,24.0462,1.12411E-05,0,17.1124,0.0189459,164.704,11.4067
102512531,0,NaN,NaN,NaN,1.2173,1.95677,15.125,62.25,22.125,10101.1,1485.75,28.625,0,0,12.7708,0.0219906,38.938,14.3135
102512533,0,0.179602,0.57531,0.866025,2.1238,2.93515,14.6667,62.8333,22,11331.1,1485,27.5,0,0,12.4306,0.0324132,73.1012,14.5903
102512535,0,NaN,NaN,NaN,1.7612,2.934,15.25,60.8334,23.8333,3758.64,1479.08,29.0833,0,0,15.1388,0.0428384,119.852,12.6188
1025125372,0,NaN,NaN,NaN,6.0865,6.84996,14.5357,63.5714,21.7143,9471.76,1485.21,27.6071,0,0,12.0774,0.0265097,82.8512,14.9369
10251255,0,NaN,NaN,NaN,788.237,810.765,14.906,57.7861,27.2478,3524.72,1450.83,24.444,9.45123E-06,0,16.4937,0.0198618,174.324,11.8401
10251259,0,1.67785,0.847529,1,3993.76,3986.85,14.247,60.9654,24.7356,9388.1,1466.65,23.0016,0.0373201,0.329013,12.4146,0.0184233,201.91,14.4056
10251300,0,1.69197,0.619964,0.882273,8003.06,7804.26,15.0621,60.6077,24.317,10654.1,1458.66,23.0094,0.0445552,0.29755,11.2439,0.0208707,217.532,15.7601
10251375,0,1.42796,0.705701,0.956764,8505.52,8646.21,15.2127,60.4641,24.3117,10542.3,1456.97,23.7274,0.0403664,0.277285,11.0847,0.0222402,226.056,15.9503
10254050,0,2.96547,0.623778,0.723926,696.707,698.109,26.3275,50.6161,23.0005,4624.92,1478.31,26.2759,3.91285E-06,0,9.80353,0.0203601,207.84,20.6844
10256500,6,2.39539,0.837631,0.83274,28.2309,26.4439,22.4229,45.4999,31.9811,952.089,1391.56,17.096,0.98397,0,41.7448,0.0707212,459.861,13.2117
10257500,6,1.25162,0.639296,0.775128,10.7226,12.187,18.1665,56.1461,25.8125,1031.88,1252.61,24.2504,1.54788,0.250046,53.1282,0.172177,801.764,10.1923
10257548,0,1.2849,0.600886,0.887043,683.757,703.769,21.6158,49.1632,29.2108,1021.02,1416.62,14.8235,2.46192,45.9226,41.3664,0.0455676,471.889,13.9924
10257600,0,0.950202,0.630099,0.843586,92.2036,96.1817,21.9116,49.9726,28.0473,1107.85,1375.85,18.5937,0.0249409,0,48.4409,0.0316882,341.238,10.339
10257720,5,1.22093,0.660962,0.848707,12.1988,13.2117,15.3269,59.7117,25.0576,1408.44,1194.89,20.7112,1.31986,5.07792,63.4657,0.0697494,351.659,7.22765
10258000,0,3.37391,0.801553,0.903212,43.7708,41.6331,22.5789,49.2199,28.3903,2564.26,1412.67,22.4818,6.46675,11.9006,31.9322,0.0510536,582.493,15.9442
10258500,0,1.55026,0.713442,0.963276,241.128,234.077,23.9609,48.7095,27.2742,855.049,1448.71,20.8795,0.950251,1.36077,34.0601,0.0519976,395.2,14.8614
10259000,0,1.52705,0.47873,0.612506,22.4034,21.3361,17.7736,56.2502,26,1063.02,1283.63,21.8213,2.51572,0,55.8774,0.0304272,296.212,9.22071
10259100,0,1.49825,0.797735,0.968749,1522.91,1852.58,22.5072,49.9463,27.535,2372.89,1432.68,17.9552,4.30908,59.9039,34.2673,0.0369847,463.442,15.2027
10259200,0,1.51282,0.601739,0.794172,79.2536,81.4933,24.9496,49.3653,25.7195,789.818,1431.53,23.5527,0.46112,0.862191,35.7601,0.049061,352.471,13.7215
10259300,0,2.40659,0.667111,0.94335,2779.06,2651.85,23.1589,49.8796,26.9481,3565.33,1450.59,18.523,7.40795,110.103,27.8921,0.0332387,436.261,16.8385
10259540,0,3.68089,0.517344,0.593214,3872.03,3218.18,23.998,48.8804,27.1067,3680.41,1453.96,18.5392,6.67071,98.7891,25.1772,0.031397,422.91,17.4955
10260500,0,1.68636,0.869329,0.92077,347.058,320.174,18.7633,57.4071,23.7872,1507.13,1412,16.6946,1.41333,19.7699,57.4521,0.0166362,173.028,10.843
10261500,6,1.99671,0.737365,0.910049,1328.66,1117.74,17.1038,57.8634,25.0524,4587.78,1457.67,11.5155,6.89268,175.335,37.2552,0.0131894,164.06,13.8417
10263000,5,1.54374,0.75249,0.757694,5493.36,1251.82,16.0983,62.0281,21.8406,11139,1465.96,18.524,0.973673,16.5684,8.67872,0.0165637,168.151,18.7136
10263500,0,1.42553,0.556782,0.822295,59.3107,62.5582,17.286,54.8271,27.8747,1082.2,1325.24,19.8311,1.10109,1.95148,60.5154,0.042811,297.656,10.1465
11012500,0,1.33171,0.695985,0.946153,220.149,222.361,37.7757,41.4162,20.7965,413.013,1487.82,10.5962,1.00614,9.57023,34.3794,0.00985329,104.83,14.3446
11014000,5,1.81992,0.721357,0.847859,181.558,175.988,37.6761,35.0079,27.414,217.385,1479.66,13.0818,1.51982,16.3205,30.7434,0.0176576,153.972,16.5069
11015000,0,1.6282,0.734124,0.962751,117.585,119.069,23.4405,49.84,26.6892,691.76,1403.75,11.5173,0.320855,5.01936,54.2927,0.0155717,125.213,12.4764
11016200,6,1.55672,0.805565,0.988506,339.288,341.053,29.6444,43.6449,26.728,464.064,1438.38,13.2524,1.53544,30.0201,43.6129,0.0186793,186.454,14.6743
11021300,0,1.6189,0.762643,0.951515,26.4179,26.6192,30.7406,42.6054,26.6155,246.287,1485.49,14.0191,4.22891,73.4663,32.368,0.0137734,107.241,16.957
11022200,0,1.45417,0.699392,0.876729,31.5979,28.7931,30.759,39.8749,29.5179,58.9313,1500.95,13.9195,30.2109,1241.7,25.4254,0.00575642,50.694,17.4051
11022480,6,2.50166,0.880757,0.94455,953.116,952.223,32.2862,39.9266,27.7983,485.821,1461.2,12.8755,5.82143,179.395,38.0469,0.0161264,214.598,15.9809
11023000,6,2.95666,0.701913,0.944992,1111.1,1114.57,32.4812,39.6761,27.8577,464.034,1466.75,12.7098,10.1032,298.126,36.2146,0.0145381,208.403,16.1572
11023340,0,2.42402,0.774269,0.726342,109.038,107.716,34.6264,36.883,28.5381,275.402,1499.04,13.9833,16.4043,574.346,30.4422,0.011358,112.864,17.0019
11025500,6,1.88689,0.813445,0.968871,290.079,289.697,28.2855,43.5324,28.2024,447.527,1436.09,12.2525,0.409165,2.8916,44.828,0.0202115,205.779,14.6946
11027000,0,1.09228,0.392659,0.519298,58.2747,56.2801,29.8276,45.8681,24.3725,264.81,1486.35,12.8317,0.664606,3.0177,41.3642,0.0128894,140.624,15.6734
11028500,0,2.05039,0.745356,0.966226,149.183,135.275,32.3238,41.3767,26.3658,435.704,1508.78,9.25165,3.14162,131.534,37.7255,0.00788555,96.4057,16.3829
11042000,6,3.47227,0.757814,0.898111,1442.62,1448.12,27.1459,46.2807,26.5785,554.501,1463,11.8529,2.94336,73.5734,37.7481,0.0188685,221.456,15.3607
11042400,0,1.35894,0.602671,0.875729,339.288,336.288,29.3862,47.143,23.4428,648.739,1477.55,10.9501,0.961278,8.88762,41.1064,0.0243179,220.789,14.1229
11042631,0,0.973362,0.786353,0.986984,33.9288,34.617,28.1908,40.0299,31.6911,714,1523.12,5.60261,5.79802,177.216,27.827,0.00754104,74.8343,17.2721
11042700,0,1.55101,0.757224,0.987676,77.6996,82.4556,25.9778,43.6809,30.3146,847.423,1509.05,7.48718,7.94616,258.882,27.6739,0.0133574,109.653,17.2445
11042800,5,1.79503,0.713427,0.945833,143.485,144.655,27.3751,44.7373,27.8471,396.47,1517.69,9.68674,12.6802,302.797,32.782,0.0134786,98.1523,16.5501
11042900,6,1.95312,0.788115,0.944825,233.617,235.282,25.2803,46.786,27.9307,646.372,1526.55,7.59916,7.1308,203.248,30.6553,0.00632195,92.8396,16.9397
11043000,5,2.74251,0.77101,0.943685,574.977,499.085,25.8902,45.6827,28.4086,621.599,1521.12,8.19426,10.5231,292.041,30.548,0.00983352,100.691,16.8955
11044000,5,2.62003,0.748638,0.760926,1522.91,1519.84,27.1753,46.8577,25.9484,573.794,1488.1,10.3797,4.75732,127.282,36.7933,0.018056,190.827,15.5675
11044250,0,1.80667,0.603902,0.909607,26.6769,26.564,34.394,40.3269,25.2791,229.309,1550.2,10.1827,5.44057,100.961,24.9431,0.00479325,35.4897,16.9203
11044300,6,2.5262,0.725735,0.778133,1605.79,1565.76,27.227,46.7595,25.9975,567.624,1488.28,10.4432,4.72126,126.589,36.5201,0.0176773,195.514,15.6105
11044350,0,1.34674,0.699993,0.952912,54.6487,59.0698,27.3577,46.3235,26.3058,290.161,1521.76,9.93563,8.56542,247.898,34.8381,0.0140806,94.9689,16.3532
11044800,0,1.57186,0.759977,0.937949,85.4696,79.557,28.2241,45.901,25.8621,464.566,1455.81,14.2246,1.30514,8.49951,34.3476,0.0280007,163.971,16.1589
11045300,0,1.43687,0.564399,0.800755,18.0522,16.3393,35.8595,40.1092,23.9219,296.358,1540.36,10.1718,5.65388,105.797,24.9218,0.00772174,49.9524,16.9956
11045700,0,NaN,NaN,NaN,25.3042,21.4444,24.8093,49.5477,25.6787,100.074,1550.27,11.1667,4.81978,219.844,26.1,0.00443495,42.7316,17.1767
11046000,6,2.32496,0.79317,0.977031,1872.56,1869.87,27.8763,46.0295,26.088,549.8,1488.62,10.7679,4.3918,109.167,35.4024,0.0173179,198.792,15.7622
11046090,0,1.93562,0.753626,0.886839,40.4038,41.8589,38.5614,34.8472,26.5305,241.436,1527.15,11.152,1.54843,16.8111,29.7804,0.0311235,171.889,16.2741
11046100,0,1.32103,0.778266,0.983926,68.8937,73.5235,37.4512,34.92,27.6393,418.142,1527.04,11.1908,1.94105,12.4329,28.0587,0.0231585,152.713,16.3302
11046250,0,1.67601,0.69806,0.971104,109.297,105.127,35.7156,35.4274,28.7866,430.871,1504.84,11.7572,2.64519,75.6559,29.3728,0.0178166,197.764,16.1683
11046300,0,3.2455,0.763257,0.962036,209.271,213.034,30.2773,42.3728,27.2984,588.835,1373.87,15.8251,1.23965,1.23416,39.7813,0.0143448,135.544,15.6695
11046360,0,1.3732,0.691498,0.970541,81.8436,90.8344,36.4941,34.767,28.6602,382.714,1510.98,11.7275,1.6215,34.871,30.2184,0.0190647,197.253,16.1326
11046530,0,2.12196,0.63797,0.936843,282.309,286.203,30.2163,41.1283,28.6172,573.068,1438.96,14.6706,4.20823,79.0234,35.6572,0.0141408,184.481,16.0258
11047300,0,1.83901,0.638473,0.908922,140.118,153.699,27.0696,43.5296,29.3694,593.075,1453.06,15.0123,18.7346,598.951,38.2381,0.0178486,254.246,15.8707
11048200,0,0.765805,0.638247,0.908186,7.3815,8.13616,34.0311,36.7189,29.3437,463.267,1532.72,12.0311,11.0416,94.8914,30.3797,0.0174019,108.127,16.8977
11048553,6,1.54224,0.9246,0.951878,18.2853,21.3672,29.7139,40.9527,29.3691,462.148,1529.79,12.7977,33.591,1035.6,29.2219,0.0109769,62.081,16.7972
11048600,0,2.02244,0.819126,0.801469,13.96,15.2472,29.1168,41.1665,29.5834,485.808,1532.83,11.8998,19.3651,415.015,28.4498,0.0119729,69.3538,17.2468
11051499,0,3.03764,0.571474,0.878776,543.898,533.941,17.1791,54.6751,28.1494,1782.24,1287.02,19.6016,1.95529,25.6597,55.0682,0.0403331,343.272,8.97338
11055500,5,1.61723,0.646327,0.891842,43.7708,47.6108,22.1758,48.2124,29.649,454.096,1434.47,11.9677,7.37119,336.801,47.5943,0.0429705,393.923,14.3175
11055800,5,1.49743,0.59048,0.850909,50.7638,52.5783,16.4094,58.8405,24.63,935.014,1355.56,13.9133,2.35041,17.7449,57.2656,0.0352481,265.759,12.814
11057500,0,0.942882,0.677797,0.958696,323.748,353.706,22.6694,47.3851,30.0121,440.076,1513.41,8.74081,8.82823,283.302,38.0852,0.0222368,362.477,16.1015
11058500,0,1.16248,0.698653,0.870569,22.7919,25.2749,15.5503,59.5495,24.9002,896.292,1316.3,13.7599,3.04105,71.4266,62.1111,0.0537587,323.475,12.2294
11059300,6,1.39082,0.770314,0.976988,1401.18,1952.58,20.0281,51.4352,28.5254,1003.37,1399.62,13.9265,7.97163,202.608,47.9868,0.0321565,389.081,13.0228
11060400,0,1.5651,0.710077,0.902442,28.4899,29.3376,22.9572,47.3012,29.6123,470.666,1497.7,8.71467,32.0128,1112.08,33.79,0.0321755,269.693,17.4074
11062000,5,1.54875,0.627739,0.923989,120.693,122.256,18.0868,52.8769,29.0198,1177.64,1289.22,17.7701,1.4718,3.66178,63.3695,0.0343358,367.657,10.3108
11063510,0,1.11301,0.639636,0.881319,146.334,153.463,21.339,50.8943,27.7996,911.856,1474.7,13.9043,1.74204,2.70985,51.636,0.0306395,263.764,13.0568
11063680,5,1.03321,0.581664,0.795692,14.219,19.1948,17.1183,55.5129,27.2503,954.277,1372.45,15.0921,1.22139,1.63163,51.9421,0.022876,133.103,13.5245
11065000,5,1.00703,0.734527,0.931889,481.738,487.067,20.9469,50.2028,28.8332,811.771,1420.21,13.4591,7.93338,154.881,51.9346,0.0291505,371.977,13.6274
11066460,5,2.61838,0.635192,0.94675,2206.67,2191.69,20.4603,50.9519,28.5718,931.072,1413.99,13.1611,11.2737,291.676,45.6646,0.0298052,380.765,13.568
11069500,6,2.00587,0.617884,0.937362,367.778,369.214,19.5514,56.7057,23.7188,941.802,1373.47,15.1608,1.04024,8.83784,49.6434,0.0371085,334.259,12.0462
11070070,0,0.822814,0.665752,0.8,134.161,149.589,23.0123,48.551,28.4197,819.247,1439.83,13.1203,1.4302,39.6974,38.5596,0.0243114,224.72,15.1545
11070150,5,1.87849,0.748975,0.986166,652.677,648.858,20.527,54.5915,24.8611,868.06,1408.09,13.8966,1.46758,26.6173,44.6353,0.0316027,316.549,13.5112
11070210,5,2.84063,0.604614,0.723141,945.346,1037.73,21.3706,52.1403,26.4769,1085.07,1445.41,11.0878,3.19977,75.3238,39.3319,0.0245465,281.908,14.8775
11070270,5,3.24809,0.73377,0.9716,241.646,250.207,22.319,47.5744,30.1435,1362.83,1502.77,5.40771,8.20633,353.689,27.823,0.0117874,100.965,17.3248
11070365,5,5.58576,0.735479,0.957502,1450.39,1466.29,21.7144,51.0752,27.2075,1070.67,1465.61,9.28185,6.32061,183.553,36.1719,0.0216177,254.562,15.5223
11070465,6,4.1176,0.818154,0.934791,300.439,253.258,22.3383,47.5634,30.1358,1354.29,1502.8,5.42187,8.25642,354.203,27.8585,0.0116506,101.236,17.3185
11070500,6,3.23515,0.743101,0.864431,1872.56,1825.38,22.0299,50.2189,27.7496,1094.56,1474,8.62979,6.79073,214.352,34.6121,0.0197195,239.674,15.8538
11072100,6,1.21867,0.755918,0.894509,580.157,226.258,23.8681,47.9494,28.2274,286.99,1554.31,7.4215,31.1263,924.812,25.0155,0.00926253,102.288,17.6282
11073300,6,0.912278,0.758217,0.985678,94.7936,71.0344,28.2952,43.4765,28.1926,436.443,1521.8,7.53834,41.4647,1349.52,32.1726,0.00515731,60.9108,17.6329
11073360,6,1.33975,0.707887,0.90235,126.65,118.55,27.9594,40.5086,31.5554,362.923,1530.17,10.6047,39.898,1112.9,37.7219,0.0119072,82.9864,17.7245
11073493,0,1.11115,0.744426,0.549675,15.5658,16.2057,25.7655,43.6868,30.6101,518.157,1517.54,9.21621,42.2578,1674.76,36.1658,0.0226859,215.242,17.7293
11073495,0,1.3227,0.666906,0.709196,196.321,191.081,29.4933,42.0812,28.4375,695.941,1449.04,14.968,4.06364,57.7971,41.5766,0.0226003,238.319,16.2039
11074000,6,1.88529,0.923359,0.904629,5848.19,5769.74,22.8136,48.6338,28.5401,851.602,1459.12,10.6055,13.8401,374.004,38.9948,0.0245829,326.725,15.274
11075720,6,0.380494,0.59233,0.987801,50.5048,48.7012,30.0355,41.5481,28.4216,400.483,1522.91,9.21311,30.6796,647.854,33.9906,0.00643839,57.3908,17.5646
11075800,0,1.36157,0.594471,0.94165,33.6698,33.5818,28.1812,42.7431,29.0378,454.683,1526.94,11.3026,40.2604,1309.92,27.9376,0.009171,87.8793,16.8287
11077500,6,2.04844,0.599603,0.974669,255.373,244.932,28.5468,43.0849,28.3558,640.179,1462.59,13.5489,14.0084,432.235,38.4992,0.0188829,251.55,16.499
11078000,6,1.86212,0.73845,0.952424,4402.98,5934.17,23.0275,48.3893,28.5707,841.891,1460.61,10.6402,13.9457,375.141,38.8374,0.0243596,328.699,15.3309
11085000,0,3.25081,0.774399,0.923236,611.237,626.396,20.2878,51.5659,28.1161,902.906,1326.01,16.2779,2.00752,3.59359,56.3877,0.0407251,402.97,12.3911
11087020,6,3.16901,0.801845,0.946153,1144.77,1153.97,23.0889,47.7428,29.1556,698.177,1399.49,13.5099,17.8156,521.06,48.9763,0.0292736,321.888,14.7322
11088500,6,0.486351,0.31067,0.190067,55.9437,55.8896,26.6235,41.8763,31.5411,814.376,1521.51,1.87725,55.4005,1749.93,24.0778,0.0010731,14.4903,17.4134
11089500,6,0.856808,0.605665,0.757576,12.7945,14.2267,24.804,43.4816,31.7144,745.641,1522.3,1.98218,62.3952,2039.13,24.1993,0.00106144,10.797,17.4088
11092450,6,1.67657,0.471645,0.851218,409.218,409.011,23.2063,48.2798,28.4878,741.723,1428.4,11.4613,8.82804,263.817,44.9686,0.0265719,289.076,14.1461
11097000,6,1.34882,0.554506,0.985294,396.268,397.278,26.6918,42.9923,30.3496,621.941,1512.95,9.82269,39.516,1097.41,38.8368,0.0164545,154.444,16.5352
11098000,0,1.60838,0.638814,0.918164,41.4398,42.4425,22.8455,46.7677,30.4821,734.869,1380.67,12.7382,2.88952,0,46.7573,0.0354015,239.066,14.0506
11101250,6,1.36593,0.80409,0.981319,236.207,277.236,24.1475,46.9515,28.8454,502.866,1436.54,11.535,35.6664,1333.02,42.8226,0.0364835,426.742,16.7265
11102300,6,2.00086,0.674819,0.929093,321.159,320.819,24.6377,46.3957,28.9003,509.961,1446.77,10.8668,39.0993,1394.61,41.321,0.0318039,427.637,16.9254
11106550,0,2.44936,0.691372,0.763865,642.317,627.506,28.3582,40.9118,30.7856,407.745,1522.57,10.384,12.4073,409.607,38.0799,0.0143112,128.942,15.8851
11109000,6,1.50857,0.753663,0.931564,1670.54,1664.4,25.1945,44.0447,30.7488,733.47,1457.46,11.9996,5.6345,126.188,33.4694,0.0221524,228.081,15.0858
11109550,6,3.584,0.553737,0.907812,797.716,742.77,22.6981,46.9026,30.398,994.142,1422.61,13.6148,0.324694,0.231257,43.0271,0.0231599,244.656,11.4713
11109600,6,2.60459,0.630235,0.923923,963.476,963.241,23.1134,46.2397,30.6392,966.171,1424.78,13.4247,0.334026,0.180417,41.8052,0.0254454,267.894,12.0145
11111500,0,2.88772,0.688364,0.896186,128.204,137.875,19.6935,48.0874,32.117,1073.32,1366.87,14.4378,1.26501E-05,0,53.931,0.0267847,215.035,10.8031
11113000,0,3.37197,0.652998,0.958603,652.677,635.333,22.4203,45.4654,32.0898,1064.12,1394.52,13.8137,0.174219,0.37303,46.3495,0.0335719,294.933,12.1945
11113500,0,1.91112,0.671337,0.898617,99.4555,113.912,23.6088,44.5064,31.9379,973.71,1384.08,14.3142,0.671249,8.56916,46.4198,0.0417188,354.192,13.0374
11114495,0,3.4128,0.601571,0.93674,123.801,121.979,24.4012,43.1711,32.3079,842.569,1407.12,13.8943,1.9414,64.2159,45.6813,0.0413231,308.985,14.5498
11118500,6,2.7276,0.67456,0.95617,486.918,491.853,23.445,44.0385,32.4723,1020.4,1361.78,14.3713,1.11036,31.2882,48.3632,0.0301277,292.873,13.8197
11119500,0,1.805,0.703596,0.953104,33.9288,36.3093,24.0003,43.9027,32.0624,910.966,1315.49,13.6177,0.83049,5.55697,47.1842,0.0465393,304.205,14.7709
11119745,0,1.64604,0.736908,0.857386,17.0939,19.161,23.2367,46.1055,30.5788,709.009,1497.89,10.1842,20.0655,1088.39,37.5602,0.00596685,33.2242,15.5591
11119750,0,1.9652,0.641475,0.899742,21.7041,23.1842,25.337,42.2283,32.4999,864.451,1406.92,14.1083,9.87371,268.124,49.1409,0.0682554,355.42,14.4583
11119940,0,1.70914,0.648816,0.939363,16.5759,19.1477,24.5265,43.0393,32.4079,852.49,1358.84,14.0127,3.47946,9.42299,48.3694,0.0481994,296.675,14.5236
11120000,0,1.99966,0.657948,0.915365,48.9508,65.5186,24.8922,43.0463,31.9576,808.797,1423.05,12.0223,7.71868,317.673,44.1685,0.0519212,346.155,14.8831
11120500,0,1.71413,0.716644,0.889502,14.2708,14.1099,27.4821,39.3751,33.0178,974.019,1401.81,14.7674,2.18539,1.35735,45.8026,0.0556185,302.977,14.7193
11123000,6,3.75976,0.689233,0.938635,559.437,558.597,23.8387,42.0729,34.0898,1026.49,1384.25,14.2371,0.0348405,0,55.2509,0.0250161,249.627,12.5382
11123500,6,2.54012,0.781612,0.977661,717.427,713.672,23.9068,42.3185,33.7635,952.975,1386.84,14.3655,0.104421,0.357067,54.3874,0.0276865,267.954,12.918
11124500,0,2.21112,0.678443,0.89534,191.659,209.177,24.4993,42.3759,33.1344,1009.4,1393.4,14.6273,7.56777E-07,0.0144183,56.7587,0.0320863,313.314,12.3139
11125600,0,2.59005,0.74508,0.743916,6.2678,7.04928,21.7856,44.4286,33.75,878.642,1279.39,16.4288,0.101771,0,51.3937,0.111815,442.897,13.7192
11126000,6,2.37423,0.679052,0.857448,1092.97,1102.99,24.0424,42.4602,33.4919,940.735,1393.09,14.223,0.0849415,0.29767,53.661,0.0285295,285.146,13.0699
11128250,0,0.88729,0.672008,0.951803,76.1457,79.3818,25.2598,41.9139,32.8358,522.332,1480.82,11.4957,0.374424,6.11562,45.6916,0.0168345,215.502,14.1811
11128500,6,3.45948,0.694278,0.855158,1499.6,1502.28,24.3412,42.237,33.421,830.019,1418.25,13.2188,0.281892,5.39844,50.8402,0.0266708,278.698,13.5006
11129800,0,1.14554,0.636235,0.959746,84.9516,85.4163,25.2856,41.7992,32.9357,511.697,1486.97,11.1398,0.516937,21.0252,45.1582,0.0158909,223.634,14.2439
11132500,0,2.1409,0.680257,0.858758,121.988,128.893,27.1309,40.5565,32.4102,728.69,1395.19,11.42,0.154275,0.421845,38.7291,0.00878925,76.2663,13.9923
11133000,6,2.8178,0.78419,0.94139,2043.5,2070.77,24.8186,41.9583,33.2346,768.391,1428.32,12.48,0.425919,7.9315,47.3846,0.022856,254.324,13.7508
11134000,6,2.49779,0.791601,0.983085,2110.84,2137.12,24.7601,42.1129,33.1354,766.118,1430.29,12.3775,0.499444,11.0637,46.9357,0.0224992,251.531,13.7653
11134800,0,0.906703,0.700475,0.906849,30.0439,31.2012,27.1291,41.2096,31.9033,742.044,1376.4,12.7583,2.09631,10.8028,37.9046,0.0133988,103.297,13.5616
11135250,6,3.50696,0.699735,0.922872,2281.78,2301.06,24.6793,42.3414,32.988,772.952,1430.31,12.2155,0.787906,19.3745,45.9282,0.021656,245.717,13.7704
11135800,0,1.26041,0.652888,0.973944,90.3906,92.4292,26.6029,39.7151,33.6711,516.883,1503.87,8.20962,0.710853,1.08691,38.0498,0.00646207,55.4249,14.6217
11136800,0,1.76552,0.680569,0.95884,2294.73,2296.34,22.7928,44.8,32.356,1613.87,1438.99,11.5845,0.0142308,0.486277,48.139,0.0218469,265.25,12.9259
11137900,0,1.86489,0.707918,0.89314,266.769,261.923,24.8056,42.0446,33.2471,564.159,1439.22,12.5974,0.00775325,0.484983,42.0984,0.0141145,140.403,14.2641
11138500,0,2.47554,0.720177,0.929401,727.787,720.768,24.555,41.9543,33.4869,1008.52,1404.1,13.2108,9.86808E-06,0.0125324,53.2995,0.0275037,280.529,12.7402
11140000,0,2.2469,0.714142,0.983225,1219.88,1190.06,24.7725,41.7287,33.4872,891.633,1422.61,12.6089,0.0452845,0.313538,49.2769,0.0230651,254.726,13.2754
11140585,0,2.10464,0.704386,0.949807,4237.22,4186.68,23.6022,43.4866,32.8822,1237.63,1437.2,11.894,0.0592979,0.495891,47.2579,0.0211636,251.509,13.2496
